1529376482.999978,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529376542.308509,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529376602.294616,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529376662.581034,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.97,6.1e-07,6.4e-07
1529376721.856554,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529376782.072757,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529376842.258437,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.97,6.1e-07,6.4e-07
1529376902.8275,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529376962.089042,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377022.688905,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377082.989128,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.98,6.1e-07,6.4e-07
1529377142.588282,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377202.555129,Trading not profitable,0,15.0,41.51311526,41.51311526,14.98,0,6.1e-07,6.4e-07
1529377262.616313,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377322.769874,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529377382.466624,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.95,6.1e-07,6.4e-07
1529377442.052808,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529377502.574436,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529377562.325183,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377622.596158,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529377682.155793,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377742.16998,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377802.462163,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377862.237375,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529377922.225516,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529377982.811061,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529378041.986125,Trading not profitable,0,15.0,41.51311526,41.51311526,14.95,0,6.1e-07,6.4e-07
1529378101.969025,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529378161.780744,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529378222.74823,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.97,6.1e-07,6.4e-07
1529378282.346164,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.95,6.1e-07,6.4e-07
1529378342.329493,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529378402.518244,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529378462.383197,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529378522.570915,Trading not profitable,0,15.0,41.51311526,41.51311526,14.98,0,6.1e-07,6.4e-07
1529378582.847775,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529378641.860971,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529378701.882825,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529378761.91954,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529378822.899597,Trading not profitable,0,15.0,41.51311526,41.51311526,14.98,0,6.1e-07,6.4e-07
1529378882.137751,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529378942.737442,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529379001.933565,Trading not profitable,0,15.0,41.51311526,41.51311526,14.98,0,6.1e-07,6.4e-07
1529379061.896863,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529379122.167799,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529379182.474392,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529379242.642205,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529379302.716704,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529379363.055839,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529379422.735722,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
